TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,AmountGroup,Target
539.81,2023-02-21 16:14:16,Debit,San Francisco,Online,1.1656653457899446,Engineer,59.333768623513464,4315.956540556146,64.37036459420364,2024-11-04 08:09:05,2,0,1
363.53,2023-01-18 17:03:54,Debit,Kansas City,ATM,1.7322271962135214,Retired,50.42507548115915,4315.956540556146,46.17033213535662,2024-11-04 08:10:57,1,0,1
64.9,2023-02-14 16:23:39,Credit,Detroit,Branch,1.33230118414982,Retired,32.60768919645052,4315.956540556146,150.72604342891077,2024-11-04 08:10:18,2,1,1
358.18,2023-04-10 16:44:52,Debit,Boston,ATM,0.2325046509746419,Student,54.24308682788242,4315.956540556146,38.63657509535045,2024-11-04 08:07:58,3,0,3
167.2,2023-01-18 17:53:37,Debit,San Antonio,Branch,0.6324306630383429,Doctor,35.662098273829145,4315.956540556146,231.02055808638926,2024-11-04 08:06:52,0,2,1
121.91,2023-06-26 18:39:52,Debit,Chicago,Branch,1.632245693197596,Doctor,48.134268673125185,4315.956540556146,288.370418353442,2024-11-04 08:08:59,1,2,3
137.57,2023-12-11 17:26:22,Debit,Louisville,Online,1.4322826871657455,Engineer,32.09862101688742,4315.956540556146,119.24732596887404,2024-11-04 08:11:22,2,2,2
534.62,2023-12-05 17:51:28,Debit,Oklahoma City,Online,1.4656098548377203,Doctor,25.735268772348626,4315.956540556146,275.4752079678432,2024-11-04 08:06:35,2,0,2
463.92,2023-03-13 16:41:12,Debit,Mesa,Online,1.298974016477845,Engineer,64.9335185987076,4315.956540556146,70.70120149688297,2024-11-04 08:09:14,2,0,1
320.14,2023-01-31 16:58:42,Debit,Milwaukee,Online,1.632245693197596,Retired,38.71650735120777,4315.956540556146,82.79296694245593,2024-11-04 08:07:40,1,0,1
214.93,2023-05-15 17:02:15,Debit,Albuquerque,Online,0.5657763276943928,Student,27.517007400819484,4315.956540556146,168.3588642552266,2024-11-04 08:08:51,0,2,3
660.02,2023-10-12 16:57:36,Debit,Nashville,Branch,0.29915898631859206,Student,35.662098273829145,4315.956540556146,34.943317229395404,2024-11-04 08:08:35,3,0,2
345.81,2023-06-26 16:10:57,Debit,Raleigh,Branch,0.9657023397580939,Engineer,48.643336852688286,4315.956540556146,137.46156119126147,2024-11-04 08:12:14,0,0,3
143.54,2023-10-16 16:06:05,Debit,Philadelphia,ATM,1.998844537589322,Retired,34.643961914702935,4315.956540556146,136.57739421541729,2024-11-04 08:08:22,1,2,2
42.55000000000004,2023-03-31 18:57:11,Debit,Seattle,Branch,1.3989555194937702,Engineer,21.662723335843797,4315.956540556146,159.47818184250298,2024-11-04 08:10:32,2,1,1
541.79,2023-08-11 16:43:45,Debit,Mesa,ATM,0.3658133216625422,Student,46.097995954872765,4315.956540556146,53.63433383037956,2024-11-04 08:11:29,3,0,0
40.56999999999999,2023-02-13 17:02:27,Debit,Columbus,Branch,0.49912199235044263,Student,30.316882388416555,4315.956540556146,54.04477571851544,2024-11-04 08:06:37,3,1,1
498.67,2023-12-05 16:19:23,Debit,Miami,Online,0.5657763276943928,Student,76.38755263887742,4315.956540556146,58.414552561717684,2024-11-04 08:08:24,0,0,2
227.22,2023-03-27 18:52:04,Debit,El Paso,ATM,1.3989555194937702,Doctor,70.27873448412019,4315.956540556146,42.46520866948174,2024-11-04 08:11:56,2,2,1
56.94,2023-12-11 16:52:47,Credit,Charlotte,Online,2.1654803759491976,nan,33.116757376013624,4315.956540556146,153.42313024705118,2024-11-04 08:07:42,1,1,2
629.82,2023-07-17 16:22:23,Debit,Colorado Springs,nan,1.8988630345733968,Retired,54.75215500744553,4315.956540556146,142.2957144676897,2024-11-04 08:11:59,1,0,0
59.44,2023-06-13 17:52:56,Debit,Chicago,Online,0.7990665013982186,Engineer,59.079234533731906,4315.956540556146,125.86976897867399,2024-11-04 08:06:34,0,1,3
186.69,2023-12-29 16:38:21,Debit,New York,Branch,0.6324306630383429,Engineer,28.02607558038259,4315.956540556146,182.14489354389747,2024-11-04 08:08:12,0,2,2
230.46,2023-04-25 17:33:27,Debit,Mesa,Online,0.26583181864661687,Student,59.842836803076565,4315.956540556146,30.414613259994226,2024-11-04 08:08:50,3,2,3
65.08999999999997,2023-02-28 17:58:02,Credit,Seattle,Online,1.0990110104459945,Engineer,54.75215500744553,4315.956540556146,195.96436225052423,2024-11-04 08:09:41,0,1,1
457.09,2023-05-25 16:52:57,Credit,Nashville,Online,1.4656098548377203,Engineer,30.316882388416555,4315.956540556146,181.5803786386208,2024-11-04 08:08:45,2,0,3
552.02,2023-11-30 16:51:46,Credit,Chicago,ATM,1.0990110104459945,Engineer,39.73464371033397,4315.956540556146,36.87866848904619,2024-11-04 08:09:25,0,0,2
377.12,2023-08-14 17:12:27,Debit,Houston,ATM,0.7657393337262434,Engineer,29.80781420885345,4315.956540556146,42.53442466901407,2024-11-04 08:11:40,0,0,0
204.56,2023-09-11 17:51:17,Credit,San Diego,Branch,0.2325046509746419,Student,59.842836803076565,4315.956540556146,34.049621817251975,2024-11-04 08:10:26,3,2,0
420.28,2023-05-17 17:28:25,Debit,Washington,Branch,0.7990665013982186,Doctor,50.934143660722256,4315.956540556146,181.33767318571523,2024-11-04 08:09:01,0,0,3
124.59,2023-05-05 17:32:18,Debit,Charlotte,Branch,0.5324491600224177,Student,57.80656408482415,4315.956540556146,29.817018500395605,2024-11-04 08:09:21,3,2,3
73.87999999999997,2023-01-02 16:27:18,Debit,Charlotte,Online,0.9323751720861189,Doctor,22.935393784751554,4315.956540556146,143.89073874782179,2024-11-04 08:09:09,0,1,1
245.93,2023-06-06 18:53:35,Debit,Fresno,Branch,1.4322826871657455,Engineer,58.0610981746057,4315.956540556146,171.07770467322,2024-11-04 08:11:58,2,2,3
622.41,2023-12-11 16:57:41,Debit,Indianapolis,ATM,1.7655543638854962,Doctor,46.097995954872765,4315.956540556146,159.12904555395286,2024-11-04 08:07:48,1,0,2
43.72999999999999,2023-04-03 16:43:29,Debit,Omaha,ATM,0.7657393337262434,Doctor,51.18867775050381,4315.956540556146,206.00571607358748,2024-11-04 08:10:33,0,1,3
2.0299999999999727,2024-01-01 16:07:05,Credit,Detroit,ATM,0.7324121660542683,Engineer,21.40818924606224,4315.956540556146,81.6484758956434,2024-11-04 08:08:50,0,1,2
770.65,2023-07-05 17:49:26,Debit,Jacksonville,Online,0.665757830710318,Doctor,49.15240503225139,4315.956540556146,156.91395378710126,2024-11-04 08:09:01,0,0,3
260.31,2023-02-28 16:46:55,Debit,Austin,Branch,1.7322271962135214,Doctor,43.04358687749415,4315.956540556146,224.89988612774442,2024-11-04 08:12:03,1,2,1
356.1,2023-10-25 16:13:39,Credit,Fort Worth,Branch,0.49912199235044263,Student,61.879109521328985,4315.956540556146,43.103973465165836,2024-11-04 08:11:02,3,0,2
27.069999999999993,2023-03-06 17:39:01,Credit,Virginia Beach,Branch,2.298789046637098,Retired,24.20806423365931,4315.956540556146,95.32951260320549,2024-11-04 08:09:57,1,1,1
119.88999999999999,2023-12-19 17:11:31,Debit,Tucson,ATM,1.8655358669014217,Doctor,29.5532801190719,4315.956540556146,147.90634541159886,2024-11-04 08:09:02,1,2,2
106.38999999999999,2023-02-13 18:42:09,Debit,Virginia Beach,Online,0.8657208367421687,Doctor,85.80531396079485,4315.956540556146,196.68510755474534,2024-11-04 08:10:32,0,1,1
12.04000000000002,2023-11-15 16:08:52,Debit,Fort Worth,Online,0.8657208367421687,Engineer,29.0442119395088,4315.956540556146,139.19681528862787,2024-11-04 08:08:25,0,1,2
29.379999999999995,2023-02-15 16:30:09,Credit,Baltimore,Branch,0.5657763276943928,Student,30.316882388416555,4315.956540556146,57.39590878678211,2024-11-04 08:11:08,0,1,1
319.85,2023-07-26 16:44:22,Debit,Denver,ATM,1.632245693197596,Doctor,51.95228001984846,4315.956540556146,40.2869721751084,2024-11-04 08:07:45,1,0,0
350.14,2023-03-24 18:50:42,Credit,Los Angeles,Online,2.1321532082772223,Retired,23.95353014387776,4315.956540556146,70.69868455144544,2024-11-04 08:08:40,1,0,1
163.94,2023-08-03 18:49:37,Credit,Virginia Beach,Branch,1.365628351821795,Retired,32.86222328623207,4315.956540556146,134.59529968335505,2024-11-04 08:09:51,2,2,0
170.53,2023-02-06 18:59:44,Debit,Oklahoma City,Branch,0.4324676570064925,Student,29.0442119395088,4315.956540556146,41.89332270970941,2024-11-04 08:09:49,3,2,1
262.22,2023-07-13 17:48:24,Credit,Baltimore,ATM,0.9657023397580939,Engineer,48.89787094246984,4315.956540556146,130.17877956774134,nan,0,2,0
41.49000000000001,2023-04-24 16:47:20,Debit,Albuquerque,Online,0.4324676570064925,Student,17.590177899338965,4315.956540556146,44.182304803334475,2024-11-04 08:12:03,3,1,3
121.43,2023-03-21 16:20:33,Credit,Sacramento,Branch,1.365628351821795,Engineer,76.13301854909588,4315.956540556146,159.90696147596947,2024-11-04 08:07:28,2,2,1
350.46,2023-12-08 16:16:02,Debit,Nashville,Branch,1.33230118414982,Retired,56.27935954613484,4315.956540556146,132.47405402496028,2024-11-04 08:06:32,2,0,2
220.41,2023-09-04 16:42:49,Credit,El Paso,Online,0.49912199235044263,Engineer,53.73401864831932,4315.956540556146,119.48661556725723,2024-11-04 08:10:04,3,2,0
33.45999999999998,2023-02-20 16:52:03,Debit,Seattle,ATM,2.0321717052612973,Retired,42.53451869793104,4315.956540556146,92.95243741926654,2024-11-04 08:09:12,1,1,1
104.79000000000002,2023-08-07 16:06:32,Debit,Denver,ATM,1.965517369917347,Doctor,71.04233675346484,4315.956540556146,51.802536897301806,2024-11-04 08:10:07,1,1,0
246.27,2023-12-27 16:48:30,Debit,Fresno,Online,0.5991034953663679,Doctor,50.1705413913776,4315.956540556146,158.73082882937075,2024-11-04 08:10:57,0,2,2
48.849999999999994,2023-12-08 16:45:12,Debit,Dallas,ATM,0.26583181864661687,Student,59.079234533731906,4315.956540556146,54.523894260732746,2024-11-04 08:07:15,3,1,2
332.0,2023-04-27 16:27:41,Debit,Charlotte,ATM,1.9321902022453719,Retired,18.608314258465175,4315.956540556146,134.3392903759939,2024-11-04 08:07:03,1,0,3
118.1,2023-10-31 16:49:13,Debit,Memphis,Online,1.4322826871657455,Engineer,56.78842772569794,4315.956540556146,43.59495760730297,2024-11-04 08:09:14,2,2,2
84.59,2023-04-19 16:54:46,Credit,Las Vegas,Branch,1.8655358669014217,Doctor,16.82657562999431,4315.956540556146,129.41272924564456,2024-11-04 08:07:12,1,1,3
295.64,2023-12-14 17:31:18,Debit,Jacksonville,Online,0.33248615399056713,Student,35.15303009426604,4315.956540556146,46.584729223465786,2024-11-04 08:10:41,3,2,2
514.33,2023-06-02 16:27:08,Debit,Philadelphia,Branch,0.46579482467846745,Student,55.00668909722708,4315.956540556146,56.13078414078466,2024-11-04 08:12:17,3,0,3
94.59000000000003,2023-12-01 17:04:00,Debit,Washington,Online,0.9323751720861189,Doctor,22.935393784751554,4315.956540556146,138.4519792209332,2024-11-04 08:10:37,0,1,2
80.43,2023-01-04 16:09:43,Debit,Columbus,Branch,1.5989185255256209,Retired,54.24308682788242,4315.956540556146,135.14003858876535,2024-11-04 08:08:18,2,1,1
54.25,2023-07-31 16:51:50,Debit,Virginia Beach,Online,1.8988630345733968,Doctor,23.69899605409621,4315.956540556146,293.2700122112463,2024-11-04 08:08:53,1,1,0
518.85,2023-10-23 18:37:47,Debit,Kansas City,Online,0.3658133216625422,Student,35.15303009426604,4315.956540556146,59.961215533085614,2024-11-04 08:06:37,3,0,2
10.649999999999977,2023-04-24 16:24:49,Debit,Louisville,Online,1.4322826871657455,Doctor,55.26122318700863,4315.956540556146,265.53668934408506,2024-11-04 08:10:21,2,1,3
198.62,nan,Credit,Tucson,Branch,0.5324491600224177,Student,35.662098273829145,4315.956540556146,48.99578317081151,2024-11-04 08:06:38,3,2,2
107.03,2023-03-06 18:27:13,Debit,Miami,Branch,0.5324491600224177,Student,32.86222328623207,4315.956540556146,52.80715769051395,2024-11-04 08:12:13,3,1,1
346.11,2023-01-04 17:00:17,Debit,Dallas,Branch,0.999029507430069,Engineer,68.49699585564933,4315.956540556146,199.21373881038755,2024-11-04 08:08:03,0,0,1
138.06,2023-07-25 17:21:53,Debit,Charlotte,Branch,1.0990110104459945,Engineer,54.75215500744553,4315.956540556146,46.73772354970478,2024-11-04 08:06:52,0,2,0
158.02,2023-09-20 17:09:14,Debit,New York,ATM,1.2656468488058699,Engineer,44.82532550596501,4315.956540556146,196.02440937739124,2024-11-04 08:09:57,2,2,0
830.01,2023-07-21 16:43:59,Credit,Chicago,Online,1.8322086992294464,Retired,38.71650735120777,4315.956540556146,103.95706221763947,2024-11-04 08:11:27,1,0,0
435.5,2023-05-15 18:41:05,Debit,Oklahoma City,ATM,1.4656098548377203,nan,42.78905278771259,4315.956540556146,152.9988451590088,2024-11-04 08:09:40,2,0,3
110.49000000000004,2023-10-31 17:06:47,Debit,Raleigh,Online,1.5322641901816707,Doctor,26.498871041693278,4315.956540556146,215.97461782441297,2024-11-04 08:12:20,2,1,2
329.4,2023-12-25 16:30:09,Debit,Denver,Online,0.7657393337262434,Doctor,31.589552837324312,4315.956540556146,199.86868396959866,2024-11-04 08:07:55,0,0,2
635.4000000000001,2023-09-19 16:55:00,Debit,Denver,ATM,1.1989925134619197,Doctor,41.26184824902328,4315.956540556146,49.751585929341175,2024-11-04 08:11:45,2,0,0
769.97,2023-02-16 18:56:44,Debit,San Diego,Branch,0.3658133216625422,Student,20.135518797154482,4315.956540556146,49.87419712851275,2024-11-04 08:09:51,3,0,1
175.07,2023-09-04 17:46:20,Debit,Colorado Springs,Branch,0.49912199235044263,Student,57.297495905261044,4315.956540556146,46.19442289883021,2024-11-04 08:08:15,3,2,0
7.310000000000002,2023-06-26 16:04:11,Debit,Las Vegas,Branch,2.2321347112931478,Retired,86.05984805057639,4315.956540556146,131.00505679852213,2024-11-04 08:07:15,1,1,3
56.119999999999976,2023-09-13 18:49:55,Debit,El Paso,ATM,0.6324306630383429,Doctor,40.24371188989708,4315.956540556146,186.41381278778118,2024-11-04 08:09:30,0,1,0
424.7,2023-01-30 17:37:14,Credit,Miami,Online,1.4989370225096956,Retired,59.588302713295015,4315.956540556146,139.67449557630945,2024-11-04 08:08:25,2,0,1
35.73000000000002,2023-06-12 16:48:03,Debit,Miami,Branch,1.7988815315574715,Doctor,36.4257005431738,4315.956540556146,190.6117182139629,2024-11-04 08:11:09,1,1,3
3.4399999999999977,2023-01-19 17:24:30,Debit,Fort Worth,ATM,2.2321347112931478,Retired,41.77091642858639,4315.956540556146,163.4315839976094,2024-11-04 08:12:20,1,1,1
139.03,2023-08-30 18:00:09,Credit,Los Angeles,Online,1.298974016477845,Engineer,34.898496004484485,4315.956540556146,68.42120849410625,2024-11-04 08:11:29,2,2,0
254.92,2023-09-18 16:04:06,Credit,San Antonio,ATM,0.5657763276943928,Engineer,57.297495905261044,4315.956540556146,77.67188188614819,2024-11-04 08:07:18,0,2,0
115.11000000000001,2023-05-05 17:34:22,Debit,Albuquerque,Online,0.5657763276943928,Engineer,49.661473211814496,4315.956540556146,203.8400643064018,2024-11-04 08:10:18,0,2,3
171.11,2023-05-15 16:52:24,Debit,San Francisco,ATM,1.5322641901816707,Retired,57.80656408482415,4315.956540556146,141.1882584751724,2024-11-04 08:08:40,2,2,3
408.46,2023-03-01 16:17:46,Debit,Raleigh,Branch,1.7655543638854962,Retired,21.40818924606224,4315.956540556146,83.95831268003664,2024-11-04 08:08:20,1,0,1
342.17,2023-12-14 16:09:42,Credit,New York,Branch,0.33248615399056713,Student,77.15115490822208,4315.956540556146,35.79548304181942,2024-11-04 08:08:32,3,0,2
580.71,2023-09-20 16:37:48,Debit,Philadelphia,ATM,1.3989555194937702,Engineer,38.461973261426216,4315.956540556146,129.4289096091716,2024-11-04 08:10:54,2,0,0
821.54,2023-08-22 18:11:16,Credit,Atlanta,Branch,2.2654618789651226,Retired,23.444461964314655,4315.956540556146,100.13022646167786,2024-11-04 08:11:57,1,0,0
253.47,2023-06-14 17:07:08,Debit,Atlanta,Branch,0.29915898631859206,Student,74.86034810018812,4315.956540556146,31.45698823476947,2024-11-04 08:08:12,3,2,3
22.810000000000002,2023-05-29 17:53:03,Debit,New York,Online,1.698900028541546,Retired,33.371291465795174,4315.956540556146,92.8389950927603,2024-11-04 08:07:59,1,1,3
266.57,2023-07-03 17:56:59,Credit,Boston,Online,0.9323751720861189,Engineer,38.71650735120777,4315.956540556146,156.58459349841755,2024-11-04 08:07:10,0,2,3
374.61,2023-08-29 18:30:36,Credit,Mesa,Online,2.1321532082772223,Retired,23.69899605409621,4315.956540556146,52.47707827456236,2024-11-04 08:11:24,1,0,0
339.35,2023-02-03 16:08:47,Credit,Boston,ATM,2.2321347112931478,Retired,32.09862101688742,4315.956540556146,117.43206896295726,2024-11-04 08:08:17,1,0,1
810.36,2023-01-17 16:59:03,Debit,Columbus,ATM,0.29915898631859206,Student,31.33501874754276,4315.956540556146,193.59519746653189,2024-11-04 08:07:19,3,0,1
9.829999999999984,2023-07-24 17:04:17,Debit,Memphis,ATM,0.4324676570064925,Student,36.171166453392246,4315.956540556146,39.473639235149264,2024-11-04 08:09:03,3,1,0
135.57,2023-06-14 17:17:34,Credit,Boston,Branch,1.33230118414982,Doctor,43.8071891468388,4315.956540556146,231.57446586446486,2024-11-04 08:11:44,2,2,3
340.05,2023-10-27 17:26:53,Debit,Detroit,ATM,1.0656838427740192,Engineer,23.69899605409621,4315.956540556146,157.54948251007994,2024-11-04 08:07:43,0,0,2
283.45,2023-10-17 17:24:47,Debit,Colorado Springs,Branch,0.5324491600224177,Engineer,46.60706413443587,4315.956540556146,64.33908255805137,2024-11-04 08:08:51,3,2,2
100.99000000000001,2023-05-29 16:20:29,Debit,New York,ATM,1.8988630345733968,Doctor,43.2981209672757,4315.956540556146,186.87405423921695,2024-11-04 08:09:12,1,1,3
90.88,2023-02-20 16:48:49,Debit,Albuquerque,Branch,0.2325046509746419,Student,59.079234533731906,4315.956540556146,97.75980320496669,2024-11-04 08:07:13,3,1,1
655.1499999999999,2023-01-02 16:22:54,Debit,Seattle,ATM,0.49912199235044263,Engineer,81.47823443450847,4315.956540556146,127.94463092829125,2024-11-04 08:07:15,3,0,1
320.55,2023-05-01 17:11:47,Debit,Milwaukee,Online,1.298974016477845,Engineer,44.3162573264019,4315.956540556146,35.38054660825938,2024-11-04 08:08:14,2,0,3
41.50999999999999,2023-10-04 16:47:33,Debit,Phoenix,Online,0.5657763276943928,Student,26.498871041693278,4315.956540556146,38.452118951142225,2024-11-04 08:11:54,0,1,0
71.53000000000003,2023-10-30 16:49:25,Credit,Jacksonville,Branch,1.8988630345733968,Retired,24.20806423365931,4315.956540556146,70.52753226169276,2024-11-04 08:12:00,1,1,2
467.13,2023-09-28 17:18:26,Credit,Kansas City,Branch,1.4322826871657455,Retired,25.735268772348626,4315.956540556146,97.87432422237474,2024-11-04 08:06:58,2,0,0
235.4,2023-09-26 17:02:25,Debit,Detroit,Branch,0.5657763276943928,Student,32.09862101688742,4315.956540556146,42.20524416214731,2024-11-04 08:10:13,0,2,0
159.32,2023-01-16 18:57:13,Debit,Seattle,Branch,0.2325046509746419,Student,39.73464371033397,4315.956540556146,32.96589702457429,2024-11-04 08:10:32,3,2,1
50.829999999999984,2023-12-18 16:06:14,Credit,Philadelphia,Online,0.6324306630383429,Doctor,26.498871041693278,4315.956540556146,199.2457399738077,2024-11-04 08:10:06,0,1,2
56.889999999999986,2023-02-03 18:03:56,Credit,Houston,Branch,1.5989185255256209,Engineer,28.535143759945694,4315.956540556146,82.05046803838182,2024-11-04 08:09:52,2,1,1
20.220000000000027,2023-03-10 18:26:19,Debit,Jacksonville,ATM,1.0656838427740192,Engineer,49.40693912203294,4315.956540556146,126.64804446432454,2024-11-04 08:06:32,0,1,1
50.400000000000006,2023-03-27 17:02:44,Debit,San Antonio,Branch,0.8323936690701936,Doctor,35.662098273829145,4315.956540556146,57.64220987602704,2024-11-04 08:07:17,0,1,1
73.87999999999997,2023-05-08 17:42:36,Debit,Los Angeles,Branch,1.3989555194937702,Retired,47.625200493562076,4315.956540556146,100.40403416891874,2024-11-04 08:08:11,2,1,3
119.61000000000001,2023-03-14 16:21:01,Debit,San Diego,ATM,0.7324121660542683,Doctor,27.771541490601038,4315.956540556146,205.4755394953515,2024-11-04 08:07:28,0,2,1
116.57999999999998,2023-08-31 16:38:18,Debit,Raleigh,Branch,1.0656838427740192,Engineer,77.15115490822208,4315.956540556146,74.60875928866281,2024-11-04 08:06:50,0,2,0
391.96,2023-06-19 16:21:58,Debit,nan,ATM,1.7655543638854962,Retired,34.389427824921384,4315.956540556146,66.58006290654622,2024-11-04 08:06:47,1,0,3
156.26,2023-01-02 17:49:44,Credit,Virginia Beach,Branch,1.1656653457899446,Engineer,55.00668909722708,4315.956540556146,168.6950562529551,2024-11-04 08:09:29,2,2,1
427.0,2023-07-31 17:04:29,Credit,Oklahoma City,Branch,1.2656468488058699,Engineer,55.77029136657174,4315.956540556146,175.8782387498754,2024-11-04 08:07:30,2,0,0
443.68,2023-04-25 18:58:32,Debit,Tucson,nan,0.2325046509746419,Student,49.15240503225139,4315.956540556146,43.20824691900674,2024-11-04 08:10:26,3,0,3
101.75999999999999,2023-02-20 17:27:24,nan,Philadelphia,nan,0.665757830710318,Doctor,20.899121066499138,4315.956540556146,136.13926592746847,2024-11-04 08:11:08,0,1,1
67.57,2023-08-17 16:44:38,Debit,Charlotte,Branch,0.8657208367421687,Engineer,41.51638233880484,4315.956540556146,77.22242734373046,2024-11-04 08:11:15,0,1,0
326.29,2023-12-06 17:10:35,Debit,Denver,Online,1.4989370225096956,Engineer,59.842836803076565,4315.956540556146,174.3970163598835,2024-11-04 08:10:44,2,0,2
158.56,2023-02-28 17:28:13,Debit,Sacramento,ATM,0.7324121660542683,Doctor,39.73464371033397,4315.956540556146,124.59655415091302,2024-11-04 08:10:48,0,2,1
56.02000000000001,2023-06-19 17:50:29,Debit,Memphis,Online,0.5324491600224177,Student,50.42507548115915,4315.956540556146,91.27956761238771,2024-11-04 08:07:58,3,1,3
288.28,2023-01-17 17:11:24,nan,Portland,Online,0.5324491600224177,Student,23.444461964314655,4315.956540556146,30.384050351109835,2024-11-04 08:06:33,3,2,1
245.67,2023-01-02 18:35:07,Credit,Portland,Branch,0.4324676570064925,Student,41.51638233880484,4315.956540556146,41.016706570177845,2024-11-04 08:07:45,3,2,1
114.35,2023-11-27 16:16:19,Credit,El Paso,Branch,0.999029507430069,Engineer,19.62645061759138,4315.956540556146,35.92654398638845,2024-11-04 08:10:13,0,2,2
373.27,2023-07-18 18:03:03,Credit,Miami,Online,1.665572860869571,Doctor,34.389427824921384,4315.956540556146,179.25741778158897,nan,1,0,0
504.63,2023-11-13 17:07:10,Debit,Portland,Online,1.632245693197596,Engineer,57.042961815479494,4315.956540556146,95.92045543557633,2024-11-04 08:07:50,1,0,2
820.15,2023-12-18 16:33:01,Debit,Kansas City,Branch,1.1989925134619197,Doctor,60.35190498263967,4315.956540556146,185.75401351951194,2024-11-04 08:10:34,2,0,2
8.370000000000005,2023-01-12 16:21:27,Debit,Colorado Springs,ATM,1.7322271962135214,Retired,48.643336852688286,4315.956540556146,47.382600927165754,2024-11-04 08:11:23,1,1,1
197.49,2023-07-03 16:36:45,Credit,Fresno,Online,1.3989555194937702,Retired,21.917257425625348,4315.956540556146,117.47935158081961,2024-11-04 08:06:40,2,2,3
637.97,2023-10-23 17:17:18,Debit,New York,Branch,1.5655913578536458,Retired,37.189302812518456,4315.956540556146,170.40172504142373,2024-11-04 08:07:56,2,0,2
13.519999999999982,2023-05-15 16:51:28,Debit,Seattle,ATM,0.49912199235044263,Student,30.82595056797966,4315.956540556146,32.162811648182284,2024-11-04 08:06:30,3,1,3
432.1,2023-03-20 16:28:17,Debit,San Francisco,ATM,1.2656468488058699,Engineer,75.36941627975122,4315.956540556146,65.50388895018119,2024-11-04 08:10:16,2,0,1
642.68,2023-02-17 16:57:11,Debit,Fresno,Branch,1.298974016477845,Doctor,38.207439171644666,4315.956540556146,179.61428468826864,2024-11-04 08:08:38,2,0,1
78.44,2023-11-21 17:25:30,Credit,San Jose,Online,1.365628351821795,Retired,88.60518894839191,4315.956540556146,151.0178293178484,2024-11-04 08:10:39,2,1,2
139.72,2023-01-16 17:53:00,Debit,Memphis,Branch,1.2656468488058699,Engineer,65.44258677827071,4315.956540556146,118.44118430159358,2024-11-04 08:08:24,2,2,1
499.99,2023-08-02 16:01:17,Debit,San Jose,Branch,0.665757830710318,Engineer,89.62332530751813,4315.956540556146,187.22876376409306,2024-11-04 08:09:05,0,0,0
10.069999999999993,2023-01-17 16:47:41,Debit,Albuquerque,Online,0.4324676570064925,Student,26.753405131474832,4315.956540556146,37.03561801525845,2024-11-04 08:08:57,3,1,1
120.62,2023-02-27 16:37:11,Debit,Raleigh,ATM,0.3991404893345173,Student,35.916632363610695,4315.956540556146,196.11951395856687,2024-11-04 08:06:39,3,2,1
578.49,2023-10-16 17:46:51,Debit,Nashville,Branch,1.5989185255256209,Retired,60.097370892858116,4315.956540556146,143.9036830386434,2024-11-04 08:06:50,2,0,2
280.92,2024-01-01 18:21:50,Debit,Phoenix,Online,0.999029507430069,Doctor,57.042961815479494,4315.956540556146,122.75630747243783,2024-11-04 08:06:41,0,2,2
42.41999999999999,2023-06-01 17:19:57,Debit,Sacramento,Online,0.33248615399056713,Student,40.24371188989708,4315.956540556146,36.312175983782865,2024-11-04 08:09:11,3,1,3
77.03,2023-06-19 16:57:53,Debit,Fresno,ATM,1.8655358669014217,Doctor,80.20556398560072,4315.956540556146,230.83070848767198,2024-11-04 08:08:06,1,1,3
22.589999999999975,2023-03-27 16:12:36,Debit,Seattle,ATM,1.698900028541546,Retired,25.735268772348626,4315.956540556146,99.20309163157854,2024-11-04 08:08:22,1,1,1
568.76,2023-10-09 16:48:50,Debit,Baltimore,ATM,1.33230118414982,Retired,53.73401864831932,4315.956540556146,162.0470842251458,2024-11-04 08:12:09,2,0,0
105.94,2023-08-07 16:02:55,Debit,Oklahoma City,Branch,1.33230118414982,Engineer,66.96979131696001,4315.956540556146,134.69831466447718,2024-11-04 08:09:59,2,1,0
350.15,2023-11-27 16:18:25,Credit,Fresno,ATM,0.33248615399056713,Student,63.91538223958139,4315.956540556146,32.82261091645154,2024-11-04 08:08:37,3,0,2
183.67,2023-06-26 16:11:29,Debit,San Diego,Online,0.26583181864661687,Student,74.86034810018812,4315.956540556146,43.857439060074924,2024-11-04 08:11:05,3,2,3
278.27,2023-04-10 16:47:55,Debit,Tucson,Branch,0.5991034953663679,Doctor,45.588927775309664,4315.956540556146,147.66489843141204,2024-11-04 08:09:58,0,2,3
470.30000000000007,2023-09-12 18:46:45,Debit,Austin,ATM,0.9657023397580939,Doctor,36.680234632955354,4315.956540556146,180.74025820793358,2024-11-04 08:08:00,0,0,0
261.69,2023-11-27 17:29:25,Debit,Philadelphia,ATM,1.3989555194937702,Retired,35.662098273829145,4315.956540556146,119.66046458426442,2024-11-04 08:09:09,2,2,2
365.04,2023-03-06 16:29:57,Debit,Virginia Beach,Branch,0.3658133216625422,Student,38.207439171644666,4315.956540556146,43.20357259176561,2024-11-04 08:12:08,3,0,1
211.1,2023-09-14 16:58:48,Debit,Miami,Branch,1.5322641901816707,Retired,48.89787094246984,4315.956540556146,154.41444718580775,2024-11-04 08:07:01,2,2,0
21.49000000000001,2023-05-04 16:51:17,Debit,Denver,ATM,1.5655913578536458,Doctor,75.36941627975122,4315.956540556146,243.07331087768034,2024-11-04 08:08:08,2,1,3
